"","Location","Year","Month","average_WindGustSpeed"
"4550","Witchcliffe",2014,"January",40.9677419354839
"4551","Witchcliffe",2014,"July",46.2258064516129
"4552","Witchcliffe",2014,"June",38.1
"4553","Witchcliffe",2014,"March",40.8709677419355
"4554","Witchcliffe",2014,"May",39.4516129032258
"4555","Witchcliffe",2014,"November",39.309070679235
"4556","Witchcliffe",2014,"October",38.246834454397
"4557","Witchcliffe",2014,"September",41.238223591571
"4558","Witchcliffe",2015,"April",35.9
"4559","Witchcliffe",2015,"August",35.8064516129032
"4560","Witchcliffe",2015,"December",41.258064516129
"4561","Witchcliffe",2015,"February",41.8571428571429
"4562","Witchcliffe",2015,"January",43.7145343389843
"4563","Witchcliffe",2015,"July",37.8387096774194
"4564","Witchcliffe",2015,"June",36.3515296097845
"4565","Witchcliffe",2015,"March",39.9677419354839
"4566","Witchcliffe",2015,"May",33.3870967741936
"4567","Witchcliffe",2015,"November",41.8518715276072
"4568","Witchcliffe",2015,"October",37.9354838709677
"4569","Witchcliffe",2015,"September",38.7219304763091
"4570","Witchcliffe",2016,"April",39.6758305094515
"4571","Witchcliffe",2016,"August",44.9677419354839
"4572","Witchcliffe",2016,"December",41.0322580645161
"4573","Witchcliffe",2016,"February",40.5172413793103
"4574","Witchcliffe",2016,"January",44.4931892639387
"4575","Witchcliffe",2016,"July",45.2258064516129
"4576","Witchcliffe",2016,"June",38.5986796114594
"4577","Witchcliffe",2016,"March",38.9310945914457
"4578","Witchcliffe",2016,"May",41.1395749511918
"4579","Witchcliffe",2016,"November",36.3095076214212
"4580","Witchcliffe",2016,"October",44.3418027751989
"4581","Witchcliffe",2016,"September",44.6349022407085
"4582","Witchcliffe",2017,"April",35.0666666666667
"4583","Witchcliffe",2017,"February",42.1428571428571
"4584","Witchcliffe",2017,"January",41.7741935483871
"4585","Witchcliffe",2017,"June",34
"4586","Witchcliffe",2017,"March",43.3548387096774
"4587","Witchcliffe",2017,"May",36.8709677419355
"4588","Wollongong",2008,"December",50.6776908962356
"4589","Wollongong",2009,"April",48.5
"4590","Wollongong",2009,"August",50.4193548387097
"4591","Wollongong",2009,"December",47.080773917838
"4592","Wollongong",2009,"February",46.3214285714286
"4593","Wollongong",2009,"January",49.9032258064516
"4594","Wollongong",2009,"July",46.3870967741936
"4595","Wollongong",2009,"June",41.5
"4596","Wollongong",2009,"March",39.3870967741936
"4597","Wollongong",2009,"May",45.8853934132043
"4598","Wollongong",2009,"November",48.0333333333333
"4599","Wollongong",2009,"October",52.258064516129
"4600","Wollongong",2009,"September",53.4333333333333
"4601","Wollongong",2010,"April",42.0146876811671
"4602","Wollongong",2010,"August",53.8282488361301
"4603","Wollongong",2010,"December",44.519174566913
"4604","Wollongong",2010,"February",49.2238504707015
"4605","Wollongong",2010,"January",46.7151578119205
"4606","Wollongong",2010,"July",43.3976279208136
"4607","Wollongong",2010,"June",47.813217789152
"4608","Wollongong",2010,"March",46.3007328715175
"4609","Wollongong",2010,"May",45.2342280946492
"4610","Wollongong",2010,"November",45.2
"4611","Wollongong",2010,"October",45.1847994911575
"4612","Wollongong",2010,"September",49.3
"4613","Wollongong",2011,"August",41.2258064516129
"4614","Wollongong",2011,"December",45.0322580645161
"4615","Wollongong",2011,"February",46.8571428571429
"4616","Wollongong",2011,"January",41.4516129032258
"4617","Wollongong",2011,"July",53.4193548387097
"4618","Wollongong",2011,"June",55.1333333333333
"4619","Wollongong",2011,"March",44.5483870967742
"4620","Wollongong",2011,"May",44.9032258064516
"4621","Wollongong",2011,"November",46.8
"4622","Wollongong",2011,"October",43.8387096774194
"4623","Wollongong",2011,"September",52.4
"4624","Wollongong",2012,"April",42.3333333333333
"4625","Wollongong",2012,"August",52.8064516129032
"4626","Wollongong",2012,"February",41.6551724137931
"4627","Wollongong",2012,"January",44.0322580645161
"4628","Wollongong",2012,"July",43.2258064516129
"4629","Wollongong",2012,"June",42.4333333333333
"4630","Wollongong",2012,"March",46.4838709677419
"4631","Wollongong",2012,"May",42.5541385691313
"4632","Wollongong",2012,"November",45.2333333333333
"4633","Wollongong",2012,"October",47.8507968278662
"4634","Wollongong",2012,"September",47.9666666666667
"4635","Wollongong",2013,"April",38.3
"4636","Wollongong",2013,"August",50.8064516129032
"4637","Wollongong",2013,"December",46.6774193548387
"4638","Wollongong",2013,"January",47.8709677419355
"4639","Wollongong",2013,"July",39.258064516129
"4640","Wollongong",2013,"June",44
"4641","Wollongong",2013,"March",44
"4642","Wollongong",2013,"May",42.0322580645161
"4643","Wollongong",2013,"November",48.7
"4644","Wollongong",2013,"October",51.0967741935484
"4645","Wollongong",2013,"September",49.7
"4646","Wollongong",2014,"April",43.6
"4647","Wollongong",2014,"August",44.2258064516129
"4648","Wollongong",2014,"December",47.6129032258064
"4649","Wollongong",2014,"February",40.8214285714286
"4650","Wollongong",2014,"January",43.6451612903226
"4651","Wollongong",2014,"July",47.4991806987373
"4652","Wollongong",2014,"June",49.2333333333333
"4653","Wollongong",2014,"March",40.8387096774194
"4654","Wollongong",2014,"May",39.9677419354839
"4655","Wollongong",2014,"November",45.2039157048178
"4656","Wollongong",2014,"October",48.9032258064516
"4657","Wollongong",2014,"September",46.9
"4658","Wollongong",2015,"April",52.0951585704771
"4659","Wollongong",2015,"August",45.9032258064516
"4660","Wollongong",2015,"December",43.5483870967742
"4661","Wollongong",2015,"February",40.0357142857143
"4662","Wollongong",2015,"January",46.9196420481068
"4663","Wollongong",2015,"July",45.3870967741936
"4664","Wollongong",2015,"June",38.8666666666667
"4665","Wollongong",2015,"March",45.2258064516129
"4666","Wollongong",2015,"May",45.5161290322581
"4667","Wollongong",2015,"November",47.2
"4668","Wollongong",2015,"October",44.9677419354839
"4669","Wollongong",2015,"September",45.4666666666667
"4670","Wollongong",2016,"April",37.6333333333333
"4671","Wollongong",2016,"August",44.6451612903226
"4672","Wollongong",2016,"December",46.0322580645161
"4673","Wollongong",2016,"February",42.4427181707438
"4674","Wollongong",2016,"January",42.4838709677419
"4675","Wollongong",2016,"July",48.9677419354839
"4676","Wollongong",2016,"June",52.2333333333333
"4677","Wollongong",2016,"March",41.0645161290323
"4678","Wollongong",2016,"May",44.4516129032258
"4679","Wollongong",2016,"November",43.6079761830779
"4680","Wollongong",2016,"October",55.5483870967742
"4681","Wollongong",2016,"September",43.2333333333333
"4682","Wollongong",2017,"April",40.8666666666667
"4683","Wollongong",2017,"February",48.2591973188599
"4684","Wollongong",2017,"January",44.6129032258064
"4685","Wollongong",2017,"June",39.92
"4686","Wollongong",2017,"March",49.6451612903226
"4687","Wollongong",2017,"May",37.8064516129032
"4688","Woomera",2009,"April",43.15286534857
"4689","Woomera",2009,"August",45.3548387096774
"4690","Woomera",2009,"December",48.5458060036143
"4691","Woomera",2009,"February",50.1428571428571
"4692","Woomera",2009,"January",48.741935483871
"4693","Woomera",2009,"July",41.0337931231686
"4694","Woomera",2009,"June",41.1333333333333
"4695","Woomera",2009,"March",46.8427307356089
"4696","Woomera",2009,"May",32.1612903225806
"4697","Woomera",2009,"November",52.6666666666667
"4698","Woomera",2009,"October",45.8387096774194
"4699","Woomera",2009,"September",55.3666666666667
"4700","Woomera",2010,"April",35.4333333333333
"4701","Woomera",2010,"August",43.9032258064516
"4702","Woomera",2010,"December",50.1290322580645
"4703","Woomera",2010,"February",46.6428571428571
"4704","Woomera",2010,"January",51.0322580645161
"4705","Woomera",2010,"July",36.2119691102735
"4706","Woomera",2010,"June",31.5666666666667
"4707","Woomera",2010,"March",43.6451612903226
"4708","Woomera",2010,"May",37.0322580645161
"4709","Woomera",2010,"November",44.6
"4710","Woomera",2010,"October",43.7741935483871
"4711","Woomera",2010,"September",43.7850058408765
"4712","Woomera",2011,"August",43.4789605462743
"4713","Woomera",2011,"December",48.4193548387097
"4714","Woomera",2011,"February",45.7142857142857
"4715","Woomera",2011,"January",48.7096774193548
"4716","Woomera",2011,"July",36.8360337510164
"4717","Woomera",2011,"June",38.5821467322918
"4718","Woomera",2011,"March",46.29209434908
"4719","Woomera",2011,"May",35.4516129032258
"4720","Woomera",2011,"November",51.9666666666667
"4721","Woomera",2011,"October",45.5161290322581
"4722","Woomera",2011,"September",51.1792816372899
"4723","Woomera",2012,"April",38.2333333333333
"4724","Woomera",2012,"August",45.2258064516129
"4725","Woomera",2012,"February",48.3448275862069
"4726","Woomera",2012,"January",55.258064516129
"4727","Woomera",2012,"July",35.7741935483871
"4728","Woomera",2012,"June",38.3
"4729","Woomera",2012,"March",42.0967741935484
"4730","Woomera",2012,"May",37.258064516129
"4731","Woomera",2012,"November",53.5666666666667
"4732","Woomera",2012,"October",48.3548387096774
"4733","Woomera",2012,"September",50.6333333333333
"4734","Woomera",2013,"April",34.9333333333333
"4735","Woomera",2013,"August",47.0173515626079
"4736","Woomera",2013,"December",49.5483870967742
"4737","Woomera",2013,"January",52.5806451612903
"4738","Woomera",2013,"July",38.5161290322581
"4739","Woomera",2013,"June",33.1666666666667
"4740","Woomera",2013,"March",43.8064516129032
"4741","Woomera",2013,"May",40.6774193548387
"4742","Woomera",2013,"November",47.1333333333333
"4743","Woomera",2013,"October",51.4516129032258
"4744","Woomera",2013,"September",52.4333333333333
"4745","Woomera",2014,"April",40.4
"4746","Woomera",2014,"August",37.6451612903226
"4747","Woomera",2014,"December",49.0967741935484
"4748","Woomera",2014,"February",51.5714285714286
"4749","Woomera",2014,"January",52.9354838709677
"4750","Woomera",2014,"July",43.6129032258064
"4751","Woomera",2014,"June",40.4
"4752","Woomera",2014,"March",42.6129032258064
"4753","Woomera",2014,"May",35.0322580645161
"4754","Woomera",2014,"November",48.7
"4755","Woomera",2014,"October",50.1609011094777
"4756","Woomera",2014,"September",46.8666666666667
"4757","Woomera",2015,"April",41
"4758","Woomera",2015,"August",42.2903225806452
"4759","Woomera",2015,"December",51.258064516129
"4760","Woomera",2015,"February",47.3571428571429
"4761","Woomera",2015,"January",48.7741935483871
"4762","Woomera",2015,"July",39
"4763","Woomera",2015,"June",33.6333333333333
"4764","Woomera",2015,"March",42.4838709677419
"4765","Woomera",2015,"May",37.8387096774194
"4766","Woomera",2015,"November",47.9666666666667
"4767","Woomera",2015,"October",46.6129032258064
"4768","Woomera",2015,"September",43.4717109790072
"4769","Woomera",2016,"April",40.8789818482784
"4770","Woomera",2016,"August",42.3870967741936
"4771","Woomera",2016,"December",51.6774193548387
"4772","Woomera",2016,"February",49.7931034482759
"4773","Woomera",2016,"January",51.8709677419355
"4774","Woomera",2016,"July",40.1290322580645
"4775","Woomera",2016,"June",37.2666666666667
"4776","Woomera",2016,"March",41.3870967741936
"4777","Woomera",2016,"May",40.7741935483871
"4778","Woomera",2016,"November",49.7
"4779","Woomera",2016,"October",53.3870967741936
"4780","Woomera",2016,"September",48.5
"4781","Woomera",2017,"April",35.2333333333333
"4782","Woomera",2017,"February",46.4642857142857
"4783","Woomera",2017,"January",47.9032258064516
"4784","Woomera",2017,"June",28.3730398504436
"4785","Woomera",2017,"March",43.6129032258064
"4786","Woomera",2017,"May",33.5806451612903
"4787",NA,2011,"April",46.7921090750024
"4788",NA,2012,"December",48.0863128847352
"4789",NA,2013,"February",56.4149460931575
"4790","Adelaide",2011,"April",35.0880098009362
"4791","Adelaide",2012,"December",38.475
"4792","Adelaide",2013,"February",37.2338709677419
"4793","Albany",2011,"April",45.9543097838835
"4794","Albany",2012,"December",43.1848758497043
"4795","Albany",2013,"February",45.8570409425489
"4796","Albury",2011,"April",29.3887096774194
"4797","Albury",2012,"December",33.0283333333333
"4798","Albury",2013,"February",39.9612903225806
"4799","AliceSprings",2011,"April",39.9286444264058
"4800","AliceSprings",2012,"December",43.5416666666667
"4801","AliceSprings",2013,"February",45.9983870967742
"4802","BadgerysCreek",2011,"April",34.0467741935484
"4803","BadgerysCreek",2012,"December",31.4133333333333
"4804","BadgerysCreek",2013,"February",33.25
"4805","Ballarat",2011,"April",42.5556727907004
"4806","Ballarat",2012,"December",43.0666666666667
"4807","Ballarat",2013,"February",47.6225806451613
"4808","Bendigo",2011,"April",35.2003899038048
"4809","Bendigo",2012,"December",39.6466666666667
"4810","Bendigo",2013,"February",42.9951612903226
"4811","Brisbane",2011,"April",26.7268557728388
"4812","Brisbane",2012,"December",28.405
"4813","Brisbane",2013,"February",32.0954785525543
"4814","Cairns",2011,"April",29.6032258064516
"4815","Cairns",2012,"December",34.5166666666667
"4816","Cairns",2013,"February",38.4290322580645
"4817","Canberra",2011,"April",37.211800906367
"4818","Canberra",2012,"December",40.6000460202185
"4819","Canberra",2013,"February",44.6568360215323
"4820","Cobar",2011,"April",34.7870879306608
"4821","Cobar",2012,"December",40.4942299515878
"4822","Cobar",2013,"February",41.4016129032258
"4823","CoffsHarbour",2011,"April",36.7191825248196
"4824","CoffsHarbour",2012,"December",44.365
"4825","CoffsHarbour",2013,"February",43.1483870967742
"4826","Dartmoor",2011,"April",36.2532258064516
"4827","Dartmoor",2012,"December",36.9866666666667
"4828","Dartmoor",2013,"February",40.6048387096774
"4829","Darwin",2011,"April",40.8476577425916
"4830","Darwin",2012,"December",36.6066666666667
"4831","Darwin",2013,"February",46.4204674647175
"4832","GoldCoast",2011,"April",41.5548387096774
"4833","GoldCoast",2012,"December",41.8316666666667
"4834","GoldCoast",2013,"February",46.2129032258064
"4835","Hobart",2011,"April",45.1739319152559
"4836","Hobart",2012,"December",41.0716666666667
"4837","Hobart",2013,"February",49.4612903225806
"4838","Launceston",2011,"April",32.1161290322581
"4839","Launceston",2012,"December",33.3133333333333
"4840","Launceston",2013,"February",38.5822580645161
"4841","Melbourne",2011,"April",40.7887096774194
"4842","Melbourne",2012,"December",45.2833333333333
"4843","Melbourne",2013,"February",46.3354838709677
"4844","MelbourneAirport",2011,"April",40.7887096774194
"4845","MelbourneAirport",2012,"December",45.2833333333333
"4846","MelbourneAirport",2013,"February",46.3354838709677
"4847","Mildura",2011,"April",33.1887096774194
"4848","Mildura",2012,"December",37.6516666666667
"4849","Mildura",2013,"February",38.3983870967742
"4850","Moree",2011,"April",37.0193548387097
"4851","Moree",2012,"December",41.5466666666667
"4852","Moree",2013,"February",44.5368066187603
"4853","MountGambier",2011,"April",36.5596774193548
"4854","MountGambier",2012,"December",41.9266666666667
"4855","MountGambier",2013,"February",46.0290322580645
"4856","MountGinini",2011,"April",38.7798522375915
"4857","MountGinini",2012,"December",41.42
"4858","MountGinini",2013,"February",41.5241935483871
"4859","Newcastle",2011,"April",44.2729020759073
"4860","Newcastle",2012,"December",46.1510919098975
"4861","Newcastle",2013,"February",51.3196745098629
"4862","NorahHead",2011,"April",41.8306451612903
"4863","NorahHead",2012,"December",46.1066666666667
"4864","NorahHead",2013,"February",43.2403225806452
"4865","NorfolkIsland",2011,"April",40.8094514837098
"4866","NorfolkIsland",2012,"December",35.3561263848701
"4867","NorfolkIsland",2013,"February",39.6241935483871
"4868","Nuriootpa",2011,"April",36.1306451612903
"4869","Nuriootpa",2012,"December",42.148394300101
"4870","Nuriootpa",2013,"February",40.85
"4871","PearceRAAF",2011,"April",49.1138554534379
"4872","PearceRAAF",2012,"December",47.6964485293658
"4873","PearceRAAF",2013,"February",47.7758064516129
"4874","Penrith",2011,"April",32.8932637356026
"4875","Penrith",2012,"December",33.155
"4876","Penrith",2013,"February",32.1774193548387
"4877","Perth",2011,"April",35.2725806451613
"4878","Perth",2012,"December",38.4433333333333
"4879","Perth",2013,"February",38.0306451612903
"4880","PerthAirport",2011,"April",50.4843403037217
"4881","PerthAirport",2012,"December",45.5608892399166
"4882","PerthAirport",2013,"February",46.641935483871
"4883","Portland",2011,"April",35.6096774193548
"4884","Portland",2012,"December",38.3483333333333
"4885","Portland",2013,"February",38.5209677419355
"4886","Richmond",2011,"April",33.2193548387097
"4887","Richmond",2012,"December",35.9416666666667
"4888","Richmond",2013,"February",37.0806451612903
"4889","Sale",2011,"April",39.4761349870613
